,RequestID,Boro,Yr,SegmentID,WktGeom,street,fromSt,toSt,Direction,Vol
21122,25878,Brooklyn,2017,163784,POINT (999532.4275648335 183420.23917394778),BROOKLYN AVENUE,Lincoln Place,Eastern Parkway,SB,99.02827380952381
21123,25878,Brooklyn,2017,167458,POINT (1000270.012152092 182947.42205347217),KINGSTON AVENUE,Union Street,Eastern Parkway,NB,84.12202380952381
21124,25878,Brooklyn,2017,167471,POINT (1001067.834055251 183308.58728501605),ALBANY AVENUE,Lincoln Place,Eastern Parkway,SB,99.04761904761905
21125,25878,Brooklyn,2017,167474,POINT (1001806.8926601292 182844.0923157564),TROY AVENUE,Union Street,Eastern Parkway,NB,144.6889880952381
21126,25878,Brooklyn,2017,167481,POINT (1002604.8398583713 183204.2561259691),SCHENECTADY AVENUE,Eastern Parkway,Lincoln Place,SB,89.70833333333333
21127,25878,Brooklyn,2017,167501,POINT (1004109.3228108058 182649.3743018102),ROCHESTER AVENUE,Union Street,Eastern Parkway,NB,49.02529761904762
21128,25878,Brooklyn,2017,167504,POINT (1004141.9838196652 183107.84970145635),ROCHESTER AVENUE,Lincoln Place,Eastern Parkway,SB,55.70238095238095
21129,25878,Brooklyn,2017,167506,POINT (1004907.9778961051 183045.87543948376),BUFFALO AVENUE,Lincoln Place,Eastern Parkway,WB,47.98511904761905
21130,25878,Brooklyn,2017,167517,POINT (1005696.295260397 182559.32716756576),RALPH AVENUE,Union Street,Eastern Parkway,NB,60.25297619047619
21131,25878,Brooklyn,2017,167518,POINT (1005727.1399893437 182988.1536112756),RALPH AVENUE,Lincoln Place,Eastern Parkway,SB,59.635416666666664
21132,25878,Brooklyn,2017,184492,POINT (1004868.1111141884 182628.4627697898),BUFFALO AVENUE,Dead end,Eastern Parkway,NB,146.46130952380952
21133,25878,Brooklyn,2017,257675,POINT (997622.7924555303 183354.79798646882),EASTERN PARKWAY,Eastern Parkway Line,Eastern Parkway Line,EB,222.81994047619048
21134,25878,Brooklyn,2017,257675,POINT (997622.7924555303 183354.79798646882),EASTERN PARKWAY,Eastern Parkway Line,Eastern Parkway Line,WB,235.4092261904762
21135,25883,Brooklyn,2017,41646,POINT (1009782.5603711088 164479.44097973395),EAST 69 STREET,Avenue U,Avenue V,NB,30.665178571428573
21136,25883,Brooklyn,2017,41646,POINT (1009782.5603711088 164479.44097973395),EAST 69 STREET,Avenue U,Avenue V,SB,36.613839285714285
21137,25883,Brooklyn,2017,41652,POINT (1009367.8136149355 164957.04146539266),EAST 69 STREET,Veterans Avenue,Avenue U,NB,17.828869047619047
21138,25883,Brooklyn,2017,41652,POINT (1009367.8136149355 164957.04146539266),EAST 69 STREET,Veterans Avenue,Avenue U,SB,19.855654761904763
21139,25883,Brooklyn,2017,45945,POINT (1010803.545324853 163289.87747316243),EAST 69 STREET,Avenue X,Avenue W,NB,10.712797619047619
21140,25883,Brooklyn,2017,45945,POINT (1010803.545324853 163289.87747316243),EAST 69 STREET,Avenue X,Avenue W,SB,20.70907738095238
21141,25883,Brooklyn,2017,45950,POINT (1010274.5038586274 163909.07577583476),EAST 69 STREET,Avenue W,Avenue V,NB,24.598214285714285
21142,25883,Brooklyn,2017,45950,POINT (1010274.5038586274 163909.07577583476),EAST 69 STREET,Avenue W,Avenue V,SB,27.446428571428573
21143,25883,Brooklyn,2017,46015,POINT (1011268.0404361611 162765.15213313553),EAST 69 STREET,Avenue X,Avenue Y,NB,4.020833333333333
21144,25883,Brooklyn,2017,46015,POINT (1011268.0404361611 162765.15213313553),EAST 69 STREET,Avenue X,Avenue Y,SB,0.5848214285714286
21145,25886,Manhattan,2017,31575,POINT (981816.8246981857 201179.09744107022),HUDSON STREET,Harrison Street,Leonard Street,NB,101.94345238095238
21146,25886,Manhattan,2017,31607,POINT (981855.0647337156 202324.6868122557),LAIGHT STREET,Collister Street,Holland Tunnel Exit,WB,106.43005952380952
21147,25886,Manhattan,2017,31636,POINT (981585.9026817244 203379.73057012248),CANAL STREET,Greenwich Street,Washington Street,EB,133.55505952380952
21148,25886,Manhattan,2017,31636,POINT (981585.9026817244 203379.73057012248),CANAL STREET,Greenwich Street,Washington Street,WB,62.382440476190474
21149,25886,Manhattan,2017,31637,POINT (981699.9319988029 203550.95392350925),GREENWICH STREET,Holland Tunnel Entrance,Canal Street,NB,20.805059523809526
21150,25886,Manhattan,2017,31640,POINT (981611.6118205537 203789.897109186),SPRING STREET,Washington Street,Greenwich Street,EB,89.71130952380952
21151,25886,Manhattan,2017,31644,POINT (981741.3498946849 203068.41402830562),WATTS STREET,Greenwich Street,Holland Tunnel Exit,EB,20.675595238095237
21152,25886,Manhattan,2017,31655,POINT (981642.4790094843 204755.34888160415),WASHINGTON STREET,West Houston Street,Dead End,SB,59.78422619047619
21153,25886,Manhattan,2017,31662,POINT (981852.1760937523 204723.38641614842),GREENWICH STREET,King Street,West Houston Street,NB,36.05952380952381
21154,25886,Manhattan,2017,31677,POINT (981797.76814949 205799.38572770555),WASHINGTON STREET,Barrow Street,Morton Street,SB,84.32589285714286
21155,25886,Manhattan,2017,31791,POINT (982382.0164617533 201657.86609638875),VARICK STREET,Beach Street,Broadway/ 7 Avenue Line,SB,162.21130952380952
21156,25886,Manhattan,2017,31806,POINT (982598.9450326222 201662.23952364956),BEACH STREET,Walker Street,Dead end,EB,96.36755952380952
21157,25886,Manhattan,2017,31814,POINT (982814.1592388307 201371.27758064572),AVENUE OF THE AMERICAS,8 Avenue Line,8 Avenue Line,NB,202.48511904761904
21158,25886,Manhattan,2017,31826,POINT (982018.8032279172 202670.29813988428),HUDSON STREET,Vestry Street,Desbrosses Street,NB,37.76934523809524
21159,25886,Manhattan,2017,31858,POINT (982537.5955756797 202836.7908261293),VARICK STREET,Broadway/ 7 Avenue Line,Broadway/ 7 Avenue Line,SB,200.0907738095238
21160,25886,Manhattan,2017,31863,POINT (982586.0858576028 202236.41735340055),LAIGHT STREET,Broadway/ 7 Avenue Line,St Johns Lane,EB,114.04464285714286
21161,25886,Manhattan,2017,31903,POINT (982597.2527506965 203317.33475224124),VARICK STREET,Broadway/ 7 Avenue Line,Broadway/ 7 Avenue Line,SB,133.3936011904762
21162,25886,Manhattan,2017,31906,POINT (982425.8062304418 203686.41204443428),SPRING STREET,Hudson Street,Broadway/ 7 Avenue Line,EB,64.93303571428571
21163,25886,Manhattan,2017,31911,POINT (983033.4480003375 203278.92087257656),AVENUE OF THE AMERICAS,8 Avenue Line,8 Avenue Line,NB,230.68303571428572
21164,25886,Manhattan,2017,31917,POINT (982062.4344605287 204815.87874929982),WEST HOUSTON STREET,Hudson Street,Greenwich Street,WB,108.48511904761905
21165,25886,Manhattan,2017,31933,POINT (982331.897101179 205171.7163037355),HUDSON STREET,Clarkson Street,Leroy Street,NB,131.15178571428572
21166,25886,Manhattan,2017,31950,POINT (982982.0156673134 205424.10993343644),7 AVENUE SOUTH,Bedford Street,Broadway/ 7 Avenue Line,SB,198.9717261904762
21167,25886,Manhattan,2017,32089,POINT (983426.296197376 201653.98602499047),CANAL STREET,Mercer Street,Greene Street,EB,213.03125
21168,25886,Manhattan,2017,32089,POINT (983426.296197376 201653.98602499047),CANAL STREET,Mercer Street,Greene Street,WB,201.00595238095238
21169,25886,Manhattan,2017,32102,POINT (983333.0500549298 202378.75223931498),GRAND STREET,West Broadway,Wooster Street,EB,63.88392857142857
21170,25886,Manhattan,2017,32108,POINT (983295.1063816703 202825.38541266017),WATTS STREET,Broome Street,Thompson Street,WB,69.9375
21171,25886,Manhattan,2017,32143,POINT (983336.2189051658 204266.07372003348),AVENUE OF THE AMERICAS,8 Avenue Line,8 Avenue Line,NB,252.63095238095238
21172,25886,Manhattan,2017,32148,POINT (983023.3690565827 204427.81688001126),KING STREET,8 Avenue Line,Broadway/ 7 Avenue Line,EB,68.1547619047619
21173,25886,Manhattan,2017,32208,POINT (983364.437628226 206292.43140649304),7 AVENUE SOUTH,Broadway/ 7 Avenue Line,Barrow Street,SB,282.1235119047619
21174,25886,Manhattan,2017,32353,POINT (983955.5996144736 202460.98513015828),BROOME STREET,Mercer Street,Greene Street,WB,172.23809523809524
21175,25886,Manhattan,2017,32421,POINT (984049.5117076392 206662.23485723516),CHRISTOPHER STREET,Grove Street,Gay Street,WB,54.42261904761905
21176,25886,Manhattan,2017,106025,POINT (982301.9859080391 202710.26235381997),CANAL STREET,Broadway/ 7 Avenue Line,Holland Tunnel Approach,EB,192.41666666666666
21177,25886,Manhattan,2017,110915,POINT (982794.3653690256 202494.57812897526),AVENUE OF THE AMERICAS,8 Avenue Line,8 Avenue Line,NB,222.06845238095238
21178,25886,Manhattan,2017,132652,POINT (982076.8048326503 203120.59557285265),HUDSON STREET,Dead End,Broome Street,NB,115.0639880952381
21179,25886,Manhattan,2017,159228,POINT (983768.8250276376 204476.7729573544),WEST HOUSTON STREET,Sullivan Street,Mac Dougal Street,WB,217.93154761904762
21180,25886,Manhattan,2017,227759,POINT (981281.2282591254 204335.14505907457),WEST STREET,Spring Street,Dead end,NB,400.23511904761904
21181,25886,Manhattan,2017,227764,POINT (981218.3183329657 204340.1059505079),WEST STREET,Dead End,Dead end,SB,419.0297619047619
21182,25894,Brooklyn,2017,30601,POINT (994613.0234145673 198831.7737030879),BEDFORD AVENUE,South 4 Street,South 3 Street,NB,81.85215053763442
21183,25894,Brooklyn,2017,30615,POINT (994558.2606977649 198906.4202965281),SOUTH 3 STREET,Berry Street,Bedford Avenue,EB,16.97035040431267
21184,25894,Brooklyn,2017,31125,POINT (997306.6118709642 199711.334689276),NORTH 7 STREET,14 Street/canarsie Line,14 Street/canarsie Line,EB,17.565217391304348
21185,25894,Brooklyn,2017,31135,POINT (997380.8697519844 199713.157216417),MEEKER AVENUE,North 8 Street,14 Street/canarsie Line,SB,113.81735985533454
21186,25894,Brooklyn,2017,47365,POINT (1012429.3891916638 180664.47930193826),RIVERDALE AVENUE,Snediker Avenue,Hinsdale Street,EB,11.836898395721924
21187,25894,Brooklyn,2017,47369,POINT (1012521.5941819558 180682.64656056958),RIVERDALE AVENUE,Williams Avenue,Hinsdale Street,WB,17.808
21188,25894,Brooklyn,2017,47382,POINT (1012459.7780940195 180713.92644179813),HINSDALE STREET,Livonia Avenue,Riverdale Avenue,SB,35.94444444444444
21189,25895,Brooklyn,2017,151648,POINT (985546.0688958764 155887.4838365995),CROPSEY AVENUE,24 Avenue,Bay 35 Street,NB,92.1715710723192
21190,25895,Brooklyn,2017,157494,POINT (1016960.1232445378 175481.63505401285),PENNSYLVANIA AVENUE,Schroeders Avenue,Twin Pines Drive,NB,171.15089641434264
21191,25895,Brooklyn,2017,161527,POINT (985916.8722010623 156414.5990196528),BAY 35 STREET,Cropsey Avenue,Bath Avenue,EB,11.275810473815461
21192,25895,Brooklyn,2017,9009192,POINT (985448.7862050098 155932.41084442058),CROPSEY AVENUE,Dead End,Bay 35 Street,SB,56.32984554060787
21193,25895,Brooklyn,2017,9009270,POINT (1016773.69072269 175624.91755058037),PENNSYLVANIA AVENUE,Dead End,Twin Pines Drive,SB,149.49626307922273
21194,25906,Manhattan,2017,37953,POINT (998305.0137042867 229600.83557297586),5 AVENUE,Frawley Circle,Dead end,SB,100.39071038251366
21195,25906,Manhattan,2017,38828,POINT (999377.380635943 232036.13863467696),WEST 120 STREET,5 Avenue,Mt Morris Park West,EB,114.875
21196,25927,Brooklyn,2017,42481,POINT (1006015.5813864871 177638.15216824683),REMSEN AVENUE,Ralph Avenue,Linden Boulevard,NB,118.70982142857143
21197,25927,Brooklyn,2017,148124,POINT (1005881.2222907356 177921.8520177146),KINGS HIGHWAY,Connector,Dead End,SB,45.989583333333336
21198,25927,Brooklyn,2017,148125,POINT (1005984.7922599936 177794.78609528943),LINDEN BOULEVARD,Willmohr Street,Kings Highway,WB,10.322916666666666
21199,25927,Brooklyn,2017,148126,POINT (1005884.2868693694 177612.5450861812),KINGS HIGHWAY,East 59 Street,Linden Boulevard,NB,58.57142857142857
21200,25927,Brooklyn,2017,151052,POINT (1006013.5398341179 177703.90837328427),LINDEN BOULEVARD,Dead end,Remsen Avenue,WB,97.52083333333333
21201,25927,Brooklyn,2017,157926,POINT (1005976.391248812 177754.98978273163),LINDEN BOULEVARD,Dead end,Kings Highway,WB,98.10044642857143
21202,25927,Brooklyn,2017,167249,POINT (1005834.7863094492 177615.71662961788),KINGS HIGHWAY,Dead End,Linden Boulevard,NB,116.41369047619048
21203,25927,Brooklyn,2017,167253,POINT (1005770.886786405 177665.94104890898),LINDEN BOULEVARD,East 58 Street,Kings Highway,EB,98.27083333333333
21204,25927,Brooklyn,2017,167263,POINT (1005921.98100173 177893.40145295017),KINGS HIGHWAY,Dead end,Dead End,SB,116.1860119047619
21205,25927,Brooklyn,2017,167268,POINT (1005819.0924722939 177869.98499986905),REMSEN AVENUE,East 58 Street,Kings Highway,SB,103.04910714285714
21206,25929,Brooklyn,2016,23916,POINT (985769.6409554596 195374.38673206887),OLD FULTON STREET,Brooklyn Waterfront Greenway,Water Street,EB,18.65842550422902
21207,25929,Brooklyn,2016,23917,POINT (985829.494227377 195349.31655819225),OLD FULTON STREET,Everit Street,Water Street,WB,43.94871794871795
21208,25929,Brooklyn,2016,24030,POINT (986077.7263011029 194446.09475895684),HICKS STREET,8 Avenue Line,Middagh Street,NB,30.74950396825397
21209,25929,Brooklyn,2016,24077,POINT (986429.576934957 195505.50616997993),WATER STREET,Main Street,Dock Street,WB,17.449715370018975
21210,25929,Brooklyn,2016,24078,POINT (986709.1687567929 195234.809025884),FRONT STREET,York Street,Main Street,EB,59.92010703363914
21211,25929,Brooklyn,2016,24087,POINT (987064.0555130589 195716.70358036368),PLYMOUTH STREET,Main Street,Washington Street,WB,15.365591397849462
21212,25929,Brooklyn,2016,24248,POINT (987559.181123442 194552.44639129803),PROSPECT STREET,Adams Street,Pearl Street,EB,108.3929712460064
21213,25929,Brooklyn,2016,24288,POINT (987130.8288263946 195307.18325069357),WASHINGTON STREET,Water Street,Front Street,SB,13.365998515219005
21214,25929,Brooklyn,2016,141991,POINT (986323.7302627416 194965.26793080007),BQE WB ENTRANCE OLD FULTON ST,Old Fulton Street,Doughty Street,WB,225.59441489361703
21215,25929,Brooklyn,2016,147525,POINT (986608.2470646783 194721.7543084922),OLD FULTON STREET,Hicks Street,Henry Street,SB,112.88962264150943
21216,25929,Brooklyn,2016,148364,POINT (986856.519235468 194275.77121101643),BROOKLYN BRIDGE EXIT RAMP,Dead End,Cadman Plaza West,WB,269.22768304914746
21217,25929,Brooklyn,2016,162543,POINT (985860.483545027 195456.3428775717),WATER STREET,Dead end,Ramp,SB,18.01706161137441
21218,25929,Brooklyn,2016,162628,POINT (986794.3563460596 194230.15905061146),BROOKLYN BRIDGE EXIT RAMP,Dead End,Cadman Plaza West,WB,37.057190635451505
21219,25929,Brooklyn,2016,162646,POINT (987066.7515592945 194573.83364473705),PROSPECT STREET,Brooklyn Bridge Approach,Cadman Plaza East,EB,97.23646209386281
21220,25929,Brooklyn,2016,162654,POINT (986179.8060235551 195220.32144857765),FRONT STREET,Brooklyn Bridge,Old Fulton Street,WB,22.866046511627907
21221,25929,Brooklyn,2016,162657,POINT (986329.6807335571 195026.6910244165),OLD FULTON STREET,Brooklyn Queens Expwy Et 28 Wb,Bqe Wb Entrance Old Fulton St,NB,31.37774594078319
21222,25929,Brooklyn,2016,162736,POINT (987080.0423688118 194201.91412261006),CADMAN PLAZA EAST,Brooklyn Bridge Approach,Red Cross Place,SB,8.119012345679012
21223,25929,Brooklyn,2016,190904,POINT (986580.8793556398 194803.87816681332),OLD FULTON STREET,Dead End,Dead end,NB,191.88888888888889
21224,25929,Brooklyn,2016,250593,POINT (987070.5848842265 194091.0081281961),CADMAN PLAZA EAST,8 Avenue Line,Red Cross Place,NB,10.108108108108109
21225,25929,Brooklyn,2016,250595,POINT (986725.8573995852 194162.2544722524),CADMAN PLAZA WEST,8 Avenue Line,Brooklyn Bridge Exit Ramp,NB,26.787709497206706
21226,25931,Brooklyn,2016,24275,POINT (987898.4298477416 194136.19116781506),JAY STREET,High Street,Houston/essex Street Line,NB,160.45460440985732
21227,25931,Brooklyn,2016,24284,POINT (987919.7434164814 194790.11324120488),JAY STREET,Brooklyn Queens Expressway,Houston/essex Street Line,NB,20.380426203630623
21228,25931,Brooklyn,2016,24285,POINT (988022.6618722561 194856.1247108897),YORK STREET,Bridge Street,Houston/essex Street Line,WB,35.501679731243
21229,25931,Brooklyn,2016,24507,POINT (988901.1981975273 195144.40887319884),FRONT STREET,Bridge Street,Gold Street,EB,26.941946034341782
21230,25931,Brooklyn,2016,24677,POINT (989529.8796778653 194882.05987913618),NAVY STREET,Hudson Avenue,York Street,SB,10.65987460815047
21231,25931,Brooklyn,2016,24678,POINT (989644.479265007 194648.38498997228),NAVY STREET,Dead end,York Street,NB,33.642331635540465
21232,25931,Brooklyn,2016,24690,POINT (989147.4279079939 195380.89287177546),WATER STREET,Hudson Avenue,Gold Street,WB,3.9029435163086714
21233,25931,Brooklyn,2016,24691,POINT (989046.1427563154 195492.7281366447),GOLD STREET,Plymouth Street,Water Street,SB,4.598214285714286
21234,25931,Brooklyn,2016,122050,POINT (988157.8511226665 194371.67681153986),SANDS STREET,Dead end,Jay Street,WB,99.17711598746081
21235,25931,Brooklyn,2016,162763,POINT (987859.8857593632 194536.09080923302),PROSPECT STREET,Manhattan Bridge Approach,Manhattan Bridge Approach,EB,105.77977667493796
21236,25931,Brooklyn,2016,187881,POINT (988046.006307525 194325.80047733264),JAY STREET,Manhattan Bridge Bike Path,Sands Street,SB,91.18273645546373
21237,25931,Brooklyn,2016,188604,POINT (988104.9266775027 194266.65270902961),SANDS STREET,Jay Street,Bqe Eastbound Entrance Sands St,EB,281.5686540198735
21238,25931,Brooklyn,2016,262518,POINT (987806.1995626406 194287.8325167183),SANDS STREET,Pearl Street,Houston/essex Street Line,EB,26.48873873873874
21239,25931,Brooklyn,2016,9005023,POINT (988905.3582001873 194806.33792331247),YORK STREET,Dead End,Gold Street,EB,24.726812816188872
21240,25931,Brooklyn,2016,9005034,POINT (988863.9644557446 194228.51365523174),SANDS STREET,Dead End,Gold Street,EB,38.5040369088812
21241,25931,Brooklyn,2016,9005036,POINT (988979.6632925377 194177.3546299208),GOLD STREET,Dead end,Sands Street,NB,39.65321375186846
21242,25931,Brooklyn,2016,9005055,POINT (989087.5706963066 194796.23248095857),YORK STREET,Dead end,Dead End,WB,36.07434640522876
21243,25931,Brooklyn,2016,9007995,POINT (989231.7532037962 194233.14776764542),SANDS STREET,Dead end,Dead End,WB,73.98735119047619
21244,25931,Brooklyn,2016,9007997,POINT (989416.7700201757 194188.24200281376),SANDS STREET,Dead End,Dead end,EB,39.60856498873028
21245,25931,Brooklyn,2016,9009397,POINT (989008.2820120144 194576.32288083286),GOLD STREET,Dead end,Dead End,NB,16.421913327882258
21246,25931,Brooklyn,2016,9009401,POINT (988968.5930797299 194444.38465465),GOLD STREET,Dead end,Dead End,SB,22.961854899027674
21247,25932,Brooklyn,2016,24226,POINT (987937.6429418671 193457.33099583728),CONCORD STREET,Bridge Plaza Court,8 Avenue Line,WB,22.646970830216905
21248,25932,Brooklyn,2016,24227,POINT (987860.2387562374 193696.73099725286),JAY STREET,8 Avenue Line,Houston/essex Street Line,NB,42.61593406593406
21249,25932,Brooklyn,2016,24465,POINT (988330.3330520019 193870.4827693426),BROOKLYN QUEENS EP ET 29 A EB,Ramp,Dead End,EB,80.13020086083213
21250,25932,Brooklyn,2016,24614,POINT (989455.5125203087 192802.33944853273),TILLARY STREET,Fleet Walk,Dead end,EB,86.49209932279909
21251,25932,Brooklyn,2016,24671,POINT (989648.2027591441 193567.2755715434),NAVY STREET,Concord Street,Flushing Avenue,NB,96.97432432432433
21252,25932,Brooklyn,2016,24672,POINT (989774.5612138302 193659.61199968675),FLUSHING AVENUE,Dead end,Nassau Street,WB,22.77326565143824
21253,25932,Brooklyn,2016,122057,POINT (989713.396106405 192770.61003941047),NAVY STREET,Dead End,Tillary Street,NB,50.1027027027027
21254,25932,Brooklyn,2016,148551,POINT (988824.7953699902 192816.71184451212),TILLARY STREET,Duffield Street,Gold Street,EB,231.13513513513513
21255,25932,Brooklyn,2016,148681,POINT (988298.6371487915 193620.4022381434),FLATBUSH AVENUE EXTENSION,6 Avenue Line,6 Avenue Line,NB,70.48462828395752
21256,25932,Brooklyn,2016,157633,POINT (988974.1218999347 192871.85037294993),TILLARY STREET,Dead end,Gold Street,WB,220.3758865248227
21257,25932,Brooklyn,2016,162905,POINT (988910.227849961 192956.33574998795),GOLD STREET,Concord Street,Tillary Street,SB,33.28027210884354
21258,25932,Brooklyn,2016,162993,POINT (989678.2263120452 193100.14422439947),NAVY STREET,Concord Street,Bqe Exit 29 Westbound,SB,51.89403453689168
21259,25932,Brooklyn,2016,163948,POINT (994593.6999246484 193765.09276278416),WILLIAMSBURG ST WEST,Williamsburg Place,Flushing Avenue,SB,220.64054054054054
21260,25932,Brooklyn,2016,186632,POINT (989129.2404705641 192739.2308598578),PRINCE STREET,Alley,Tillary Street,NB,25.404814004376366
21261,25932,Brooklyn,2016,196647,POINT (989503.1864661254 192971.34248600592),BQE EXIT 29 WESTBOUND,Brooklyn Queens Expressway,Dead end,WB,122.11486486486487
21262,25932,Brooklyn,2016,247935,POINT (988264.3670147473 193850.50850550958),RAMP,Brooklyn Queens Ep Et 29 A Eb,Brooklyn Queens Ep Et 29 A Eb,NB,90.64788732394366
21263,25932,Brooklyn,2016,9005052,POINT (989455.0968009417 193680.119334165),NASSAU STREET,Dead End,Flushing Avenue,EB,85.97292724196278
21264,25933,Brooklyn,2016,148556,POINT (987242.6248247637 192892.91007138696),TILLARY STREET,Cadman Plaza East,Adams Street,EB,60.09244314013206
21265,25933,Brooklyn,2016,148661,POINT (989024.0798560759 191527.66466047327),FLATBUSH AVENUE EXTENSION,Gold Street,Dead end,SB,271.71928327645054
21266,25933,Brooklyn,2016,148663,POINT (988662.5059829391 192630.74441272364),FLATBUSH AVENUE EXTENSION,6 Avenue Line,6 Avenue Line,NB,287.9613956941351
21267,25933,Brooklyn,2016,148694,POINT (988704.0164843663 191971.58161160577),MYRTLE AVENUE,Duffield Street,Dead end,EB,43.48448687350835
21268,25933,Brooklyn,2016,157540,POINT (987729.0282061457 192862.9022865419),TILLARY STREET,Adams Street,8 Avenue Line,EB,102.06227106227107
21269,25933,Brooklyn,2016,157700,POINT (987994.2182850004 192919.9093190531),TILLARY STREET,Bridge Street,8 Avenue Line,WB,132.9694209499024
21270,25933,Brooklyn,2016,157749,POINT (988615.8484774091 192889.86840755056),TILLARY STREET,Duffield Street,6 Avenue Line,WB,204.69754768392372
21271,25933,Brooklyn,2016,157898,POINT (988464.0055255899 192993.9935057447),FLATBUSH AVENUE EXTENSION,Cathedral Place,Manhattan Bridge Line,SB,144.91081937528293
21272,25933,Brooklyn,2016,158011,POINT (987354.0660174284 193103.0568281798),ADAMS STREET,Connector,Tillary Street,SB,194.9635135135135
21273,25933,Brooklyn,2016,158231,POINT (988459.5285987782 192831.47306328593),TILLARY STREET,Bridge Street,Flatbush Avenue Extension,EB,198.67847411444143
21274,25933,Brooklyn,2016,162724,POINT (987821.371592229 192743.81088752102),JAY STREET,8 Avenue Line,8 Avenue Line,NB,69.20184899845917
21275,25933,Brooklyn,2016,162725,POINT (987831.7002463685 193028.4725212287),JAY STREET,8 Avenue Line,8 Avenue Line,SB,43.667990468625895
21276,25933,Brooklyn,2016,162870,POINT (988979.7144385589 191986.17731996183),MYRTLE AVENUE,Prince Street,Flatbush Avenue Extension,WB,43.77435661764706
21277,25933,Brooklyn,2016,162950,POINT (989524.3766967233 190632.1999853517),DEKALB AVENUE,Hudson Avenue,Flatbush Avenue Extension,WB,72.23984771573605
21278,25933,Brooklyn,2016,162954,POINT (989200.8201213645 191405.36389006686),WILLOUGHBY STREET,Fleet Place,Flatbush Avenue Extension,WB,32.34993270524899
21279,25933,Brooklyn,2016,192212,POINT (989602.323945568 190166.97439722033),FLATBUSH AVENUE,Dead end,Dead End,NB,182.6643929058663
21280,25933,Brooklyn,2016,257431,POINT (989439.2981863514 190313.9695516111),FULTON STREET,Eastern Parkway Line,Flatbush Avenue,EB,26.88051948051948
21281,25933,Brooklyn,2016,257465,POINT (989666.4035295965 190196.7097941947),FULTON STREET,4 Avenue Line,4 Avenue Line,WB,74.60675675675675
21282,25933,Brooklyn,2016,257588,POINT (989186.5460219158 191242.14072291605),FLATBUSH AVENUE EXTENSION,Fleet Street,Dead End,NB,150.469824789098
21283,25933,Brooklyn,2016,261875,POINT (989451.9447461833 190422.31735417526),FLATBUSH AVENUE EXTENSION,Dekalb Avenue,Dead end,SB,302.1096075778078
21284,25935,Brooklyn,2016,24006,POINT (986420.5157523487 192409.5058487834),CLINTON STREET,4 Avenue Line,Pierrepont Street,NB,74.13648648648649
21285,25935,Brooklyn,2016,24016,POINT (986270.4475109985 193351.5451772752),CLARK STREET,Clark Street Line,Clark Street Line,WB,17.914853358561967
21286,25935,Brooklyn,2016,24017,POINT (986207.3015475778 193438.44642025555),HENRY STREET,Pineapple Street,Clark Street,SB,50.75135936727632
21287,25935,Brooklyn,2016,24184,POINT (987555.0055446133 190731.02790174968),SMITH STREET,Culver/ 6 Avenue Line,Culver/ 6 Avenue Line,NB,65.40289256198348
21288,25935,Brooklyn,2016,24185,POINT (987686.9963523724 190792.58363478942),LIVINGSTON STREET,Gallatin Place,Culver/ 6 Avenue Line,WB,44.33877551020408
21289,25935,Brooklyn,2016,24202,POINT (987679.045268605 191003.0106487364),SMITH STREET,Culver/ 6 Avenue Line,Culver/ 6 Avenue Line,SB,45.61756756756757
21290,25935,Brooklyn,2016,122043,POINT (986904.4361317356 191557.3189393192),JORALEMON STREET,Alley,Court Street,WB,29.777718832891246
21291,25935,Brooklyn,2016,122045,POINT (986770.2031559903 191635.57168275898),COURT STREET,Dead End,Joralemon Street,SB,74.13648648648649
21292,25935,Brooklyn,2016,145100,POINT (987291.5480822809 191640.55417149776),ADAMS STREET,Dead End,Dead end,SB,125.33216986620128
21293,25935,Brooklyn,2016,148081,POINT (986965.765232712 190491.94586772073),BOERUM PLACE,Dead end,State Street,NB,160.96738324684952
21294,25935,Brooklyn,2016,148555,POINT (986753.967037349 192784.8082290854),CADMAN PLAZA WEST,Clark Street Line,Clark Street Line,NB,33.26212889210717
21295,25935,Brooklyn,2016,154423,POINT (986883.145888747 190435.93835006872),BOERUM PLACE,State Street,Dead end,SB,132.20504731861197
21296,25935,Brooklyn,2016,157641,POINT (986617.6838020701 193380.04756934324),CADMAN PLAZA WEST,Pineapple Walk,Clark Street,SB,42.8525311812179
21297,25935,Brooklyn,2016,157865,POINT (986863.407386203 192130.3020848968),CADMAN PLAZA WEST,Pierrepont Street,Dead end,SB,79.55945945945946
21298,25935,Brooklyn,2016,157983,POINT (986779.3120039181 192976.49953865813),TILLARY STREET,Cadman Plaza East,Dead End,WB,50.261545940690326
21299,25935,Brooklyn,2016,158195,POINT (987304.264745686 191347.41149820582),BOERUM PLACE,Red Hook Lane,Adams Street,NB,182.47469707769065
21300,25935,Brooklyn,2016,162569,POINT (986873.6138923773 190608.0528275384),STATE STREET,Court Street,Boerum Place,EB,25.1991199119912
21301,25935,Brooklyn,2016,162701,POINT (987398.491190049 191382.2109474159),FULTON STREET,Eastern Parkway Line,Adams Street,WB,7.790466732869911
21302,25935,Brooklyn,2016,196749,POINT (986879.9981602362 191961.6880493358),COURT STREET,Dead end,4 Avenue Line,NB,36.04576043068641
21303,25937,Brooklyn,2016,22824,POINT (988400.9467613326 189434.10152703396),BOND STREET,Pacific Street,Atlantic Avenue,NB,48.76332179930796
